MoveID	CanUseMove	Type	Quality	Category	Power	Accuracy	PP	Priority	HitMax	HitMin	Inflict	CritStage	Flinch	EffectSequence	Recoil	RawHealing	RawTarget	StatAmps	Affinity	FlagMakesContact	FlagCharge	FlagRecharge	FlagProtect	FlagReflectable	FlagSnatch	FlagMirror	FlagPunch	FlagSound	FlagDance	FlagGravity	FlagDefrost	FlagDistanceTriple	FlagHeal	FlagIgnoreSubstitute	FlagFailSkyBattle	FlagAnimateAlly	FlagMetronome	FlagFailEncore	FlagFailMeFirst	FlagFutureAttack	FlagPressure	FlagCombo	FlagNoSleepTalk	FlagNoAssist	FlagFailCopycat	FlagFailMimic	FlagFailInstruct	FlagPowder	FlagBite	FlagBullet	FlagNoMultiHit	FlagNoEffectiveness	FlagSheerForce	FlagSlicing	FlagWind	Unknown56	Unknown57	Unknown58	Unknown59	Unknown60	Unused61	Unused62	Unused63	Unused64	Unused65	Unused66	Unused67	Unused68	Unused69	Unused70	FlagCantUseTwice	FlagNoSketch
75	True	11	0	1	55	95	25	0	0	0	0|0|0|0|0	1	0	43	0	0	5	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
76	True	11	0	2	120	100	10	0	0	0	0|0|0|0|0	0	0	151	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
77	True	3	1	0	0	75	35	0	0	0	5|0|1|0|0	0	0	66	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False
78	True	11	1	0	0	75	30	0	0	0	1|0|1|0|0	0	0	67	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False
79	True	11	1	0	0	75	15	0	0	0	2|0|2|2|4	0	0	1	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False
80	True	11	0	2	120	100	10	0	0	0	0|0|0|0|0	0	0	27	0	0	9	0|0|0|0|0|0|0|0|0	Attack	True	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
81	True	6	2	0	0	95	40	0	0	0	0|0|0|0|0	0	0	60	0	0	5	5|-2|0|0|0|0|0|0|0	Attack	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
82	False	15	0	2	1	100	10	0	0	0	0|0|0|0|0	0	0	41	0	0	0	0|0|0|0|0|0|0|0|0	None	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
83	True	9	4	2	35	85	15	0	0	0	8|100|4|5|6	0	0	42	0	0	0	0|0|0|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
84	True	12	4	2	40	100	30	0	0	0	1|10|1|0|0	0	0	6	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
85	True	12	4	2	90	100	15	0	0	0	1|10|1|0|0	0	0	6	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
86	True	12	1	0	0	90	20	0	0	0	1|0|1|0|0	0	0	67	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False
87	True	12	4	2	110	70	10	0	0	0	1|30|1|0|0	0	0	152	0	0	0	0|0|0|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False
88	True	5	0	1	50	90	15	0	0	0	0|0|0|0|0	0	0	0	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
89	True	4	0	1	100	100	10	0	0	0	0|0|0|0|0	0	0	147	0	0	4	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
90	True	4	9	1	1	30	5	0	0	0	0|0|0|0|0	0	0	38	0	0	0	0|0|0|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
91	True	4	0	1	80	100	10	0	0	0	0|0|0|0|0	0	0	256	0	0	0	0|0|0|0|0|0|0|0|0	Attack	True	True	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
92	True	3	1	0	0	90	10	0	0	0	5|0|1|15|15	0	0	33	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False
93	True	13	4	2	50	100	25	0	0	0	6|10|2|2|5	0	0	76	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
94	True	13	6	2	90	100	10	0	0	0	0|0|0|0|0	0	0	72	0	0	0	4|-1|10|0|0|0|0|0|0	Attack	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
95	True	13	1	0	0	60	20	0	0	0	2|0|2|2|4	0	0	1	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False
96	False	13	2	0	0	101	40	0	0	0	0|0|0|0|0	0	0	10	0	0	7	1|1|0|0|0|0|0|0|0	None	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
97	True	13	2	0	0	101	30	0	0	0	0|0|0|0|0	0	0	52	0	0	7	5|2|0|0|0|0|0|0|0	Attack	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
98	True	0	0	1	40	100	30	1	0	0	0|0|0|0|0	0	0	103	0	0	0	0|0|0|0|0|0|0|0|0	Strong	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
99	False	0	0	1	20	100	20	0	0	0	0|0|0|0|0	0	0	81	0	0	0	0|0|0|0|0|0|0|0|0	None	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
100	True	13	13	0	0	101	20	-6	0	0	0|0|0|0|0	0	0	153	0	0	7	0|0|0|0|0|0|0|0|0	Self	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
101	True	7	0	2	1	100	15	0	0	0	0|0|0|0|0	0	0	87	0	0	0	0|0|0|0|0|0|0|0|0	Strong	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
102	True	0	13	0	0	101	10	0	0	0	0|0|0|0|0	0	0	82	0	0	0	0|0|0|0|0|0|0|0|0	Self	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	True	False	False	False	False	True	True	True	True	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
103	True	0	2	0	0	85	40	0	0	0	0|0|0|0|0	0	0	59	0	0	0	2|-2|0|0|0|0|0|0|0	Attack	False	False	False	True	True	False	True	False	True	False	False	False	False	False	True	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
104	True	0	2	0	0	101	15	0	0	0	0|0|0|0|0	0	0	16	0	0	7	7|1|0|0|0|0|0|0|0	Attack	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
105	True	0	3	0	0	101	5	0	0	0	0|0|0|0|0	0	0	32	0	50	7	0|0|0|0|0|0|0|0|0	Strong	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
106	True	0	2	0	0	101	30	0	0	0	0|0|0|0|0	0	0	11	0	0	7	2|1|0|0|0|0|0|0|0	Attack	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
107	True	0	2	0	0	101	10	0	0	0	0|0|0|0|0	0	0	108	0	0	7	7|2|0|0|0|0|0|0|0	Attack	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
108	True	0	2	0	0	100	20	0	0	0	0|0|0|0|0	0	0	23	0	0	0	6|-1|0|0|0|0|0|0|0	Attack	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
109	True	7	1	0	0	100	10	0	0	0	6|0|2|2|5	0	0	49	0	0	0	0|0|0|0|0|0|0|0|0	Attack	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False
110	True	10	2	0	0	101	40	0	0	0	0|0|0|0|0	0	0	11	0	0	7	2|1|0|0|0|0|0|0|0	Attack	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
111	True	0	2	0	0	101	40	0	0	0	0|0|0|0|0	0	0	156	0	0	7	2|1|0|0|0|0|0|0|0	Attack	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
112	False	13	2	0	0	101	20	0	0	0	0|0|0|0|0	0	0	51	0	0	7	2|2|0|0|0|0|0|0|0	None	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
